@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute pose-1 numeric
@attribute pose-2 numeric
@attribute pose-3 numeric
@attribute pose-4 numeric
@attribute pose-5 numeric
@attribute pose-6 numeric
@attribute pose-7 numeric
@attribute pose-8 numeric
@attribute pose-9 numeric
@attribute pose-10 numeric
@attribute pose-11 numeric
@attribute pose-12 numeric
@attribute pose-13 numeric
@attribute pose-14 numeric
@attribute pose-15 numeric
@attribute pose-16 numeric
@attribute pose-17 numeric
@attribute pose-18 numeric
@attribute pose-19 numeric
@attribute pose-20 numeric
@attribute pose-21 numeric
@attribute pose-22 numeric
@attribute pose-23 numeric
@attribute pose-24 numeric
@attribute pose-25 numeric
@attribute pose-26 numeric
@attribute pose-27 numeric
@attribute pose-28 numeric
@attribute pose-29 numeric
@attribute pose-30 numeric
@attribute pose-31 numeric
@attribute pose-32 numeric
@attribute pose-33 numeric
@attribute pose-34 numeric
@attribute pose-35 numeric
@attribute pose-36 numeric
@attribute pose-37 numeric
@attribute pose-38 numeric
@attribute pose-39 numeric
@attribute pose-40 numeric
@attribute pose-41 numeric
@attribute pose-42 numeric
@attribute pose-43 numeric
@attribute pose-44 numeric
@attribute pose-45 numeric
@attribute pose-46 numeric
@attribute pose-47 numeric
@attribute pose-48 numeric
@attribute pose-49 numeric
@attribute pose-50 numeric
@attribute pose-51 numeric
@attribute pose-52 numeric
@attribute pose-53 numeric
@attribute pose-54 numeric
@attribute pose-55 numeric
@attribute pose-56 numeric
@attribute pose-57 numeric
@attribute pose-58 numeric
@attribute pose-59 numeric
@attribute pose-60 numeric
@attribute pose-61 numeric
@attribute pose-62 numeric
@attribute pose-63 numeric
@attribute pose-64 numeric
@attribute pose-65 numeric
@attribute pose-66 numeric
@attribute pose-67 numeric
@attribute pose-68 numeric
@attribute pose-69 numeric
@attribute pose-70 numeric
@attribute pose-71 numeric
@attribute pose-72 numeric
@attribute pose-73 numeric
@attribute pose-74 numeric
@attribute pose-75 numeric
@attribute pose-76 numeric
@attribute pose-77 numeric
@attribute pose-78 numeric
@attribute pose-79 numeric
@attribute pose-80 numeric
@attribute pose-81 numeric
@attribute pose-82 numeric
@attribute pose-83 numeric
@attribute pose-84 numeric
@attribute pose-85 numeric
@attribute pose-86 numeric
@attribute pose-87 numeric
@attribute pose-88 numeric
@attribute pose-89 numeric
@attribute pose-90 numeric
@attribute pose-91 numeric
@attribute pose-92 numeric
@attribute pose-93 numeric
@attribute pose-94 numeric
@attribute pose-95 numeric
@attribute pose-96 numeric
@attribute pose-97 numeric
@attribute pose-98 numeric
@attribute pose-99 numeric
@attribute pose-100 numeric
@attribute pose-101 numeric
@attribute pose-102 numeric
@attribute pose-103 numeric
@attribute pose-104 numeric
@attribute pose-105 numeric
@attribute pose-106 numeric
@attribute pose-107 numeric
@attribute pose-108 numeric
@attribute pose-109 numeric
@attribute pose-110 numeric
@attribute pose-111 numeric
@attribute pose-112 numeric
@attribute pose-113 numeric
@attribute pose-114 numeric
@attribute pose-115 numeric
@attribute pose-116 numeric
@attribute pose-117 numeric
@attribute pose-118 numeric
@attribute pose-119 numeric
@attribute pose-120 numeric
@attribute pose-121 numeric
@attribute pose-122 numeric
@attribute pose-123 numeric
@attribute pose-124 numeric
@attribute pose-125 numeric
@attribute pose-126 numeric
@attribute pose-127 numeric
@attribute pose-128 numeric
@attribute pose-129 numeric
@attribute pose-130 numeric
@attribute pose-131 numeric
@attribute pose-132 numeric
@attribute class-1 numeric
@attribute class-2 numeric
@attribute class-3 numeric
@attribute class-4 numeric
@attribute class-5 numeric
@attribute class-6 numeric

@data
674,'2025/02/21 22:39:58:082',3,0.320908,0.351163,0.368172,0.386642,0.319553,0.312678,0.305518,0.436917,0.328908,0.364365,0.324626,0.547842,0.384346,0.619455,0.47346,0.56818,0.474173,0.579309,0.472253,0.544863,0.454577,0.543541,0.458377,0.550433,0.437328,0.534641,0.408315,0.515518,0.394603,0.557561,0.408823,0.360994,0.3198,0.129261,0.05127,0.047656,0.045611,0.064501,0.068946,0.072152,0.088931,0.105499,0.205684,0.216752,0.542875,0.529061,1.129063,1.118738,1.702315,1.559159,1.849196,1.688121,1.828659,1.689613,1.778601,1.645185,1.599235,1.556246,2.38362,2.303301,3.115317,3.049011,3.265843,3.197674,3.177665,3.120569,-0.713089,-0.736022,-0.736644,-0.736146,-0.651062,-0.652306,-0.652678,-0.665926,-0.288668,-0.664258,-0.56069,-0.718622,0.136977,-0.923289,0.309005,-1.119566,0.12978,-1.239821,0.096349,-1.248189,-0.000838,-1.121353,0.080975,-0.265671,0.265333,-0.033345,0.371354,0.460498,1.009999,0.489663,1.041596,0.173345,0.811982,0.996718,0.996875,0.996679,0.997098,0.997613,0.998181,0.998466,0.998815,0.998139,0.99593,0.995262,0.998209,0.989889,0.757521,0.003324,0.182791,0.002611,0.201463,0.006032,0.244043,0.008309,0.184979,0.008047,0.110173,0.087451,0.013559,0.001687,0.015057,0.002235,0.03205,0.006457,0.016822,0.003846,0,0,1,0,0,0
675,'2025/02/21 22:39:58:100',3,0.340692,0.37505,0.395174,0.414325,0.339621,0.331802,0.324481,0.459083,0.347749,0.390005,0.344154,0.569696,0.387919,0.633526,0.467695,0.569048,0.462882,0.579534,0.447876,0.53834,0.431657,0.538047,0.440726,0.572381,0.44325,0.573179,0.415455,0.554007,0.403936,0.595965,0.420045,0.392057,0.320042,0.129673,0.051761,0.048404,0.046853,0.065311,0.07011,0.073792,0.090361,0.108932,0.205754,0.217553,0.536468,0.526126,1.074212,1.016456,1.681728,1.451463,1.835082,1.553286,1.821386,1.551532,1.766948,1.515887,1.588135,1.54492,2.382591,2.303687,3.102983,3.042174,3.245802,3.188156,3.176884,3.124305,-0.718602,-0.74146,-0.742079,-0.741842,-0.655321,-0.656558,-0.657033,-0.67042,-0.290796,-0.669515,-0.564024,-0.72794,0.139514,-0.941885,0.329947,-1.163333,0.146429,-1.287827,0.111559,-1.297155,0.010377,-1.166147,0.095339,-0.264485,0.264138,0.001601,0.360496,0.515837,0.973689,0.547135,1.021688,0.233281,0.817515,0.997021,0.997167,0.996992,0.99737,0.997831,0.998346,0.998603,0.998926,0.998299,0.996302,0.99568,0.998359,0.990595,0.773558,0.0034,0.211613,0.00295,0.228914,0.006913,0.273925,0.009551,0.210405,0.009327,0.111492,0.087416,0.013505,0.00177,0.015449,0.002344,0.032699,0.006782,0.017264,0.004044,0,0,1,0,0,0
676,'2025/02/21 22:39:58:115',3,0.340692,0.37505,0.395174,0.414325,0.339621,0.331802,0.324481,0.459083,0.347749,0.390005,0.344154,0.569696,0.387919,0.633526,0.467695,0.569048,0.462882,0.579534,0.447876,0.53834,0.431657,0.538047,0.440726,0.572381,0.44325,0.573179,0.415455,0.554007,0.403936,0.595965,0.420045,0.392057,0.320042,0.129673,0.051761,0.048404,0.046853,0.065311,0.07011,0.073792,0.090361,0.108932,0.205754,0.217553,0.536468,0.526126,1.074212,1.016456,1.681728,1.451463,1.835082,1.553286,1.821386,1.551532,1.766948,1.515887,1.588135,1.54492,2.382591,2.303687,3.102983,3.042174,3.245802,3.188156,3.176884,3.124305,-0.718602,-0.74146,-0.742079,-0.741842,-0.655321,-0.656558,-0.657033,-0.67042,-0.290796,-0.669515,-0.564024,-0.72794,0.139514,-0.941885,0.329947,-1.163333,0.146429,-1.287827,0.111559,-1.297155,0.010377,-1.166147,0.095339,-0.264485,0.264138,0.001601,0.360496,0.515837,0.973689,0.547135,1.021688,0.233281,0.817515,0.997021,0.997167,0.996992,0.99737,0.997831,0.998346,0.998603,0.998926,0.998299,0.996302,0.99568,0.998359,0.990595,0.773558,0.0034,0.211613,0.00295,0.228914,0.006913,0.273925,0.009551,0.210405,0.009327,0.111492,0.087416,0.013505,0.00177,0.015449,0.002344,0.032699,0.006782,0.017264,0.004044,0,0,1,0,0,0
677,'2025/02/21 22:39:58:133',3,0.355255,0.389927,0.413205,0.434631,0.348481,0.33771,0.327632,0.472941,0.348076,0.401479,0.350775,0.57669,0.388193,0.626075,0.476141,0.578117,0.462316,0.591867,0.449617,0.552086,0.433638,0.550664,0.441934,0.566479,0.442002,0.562982,0.410988,0.544019,0.39729,0.584912,0.413886,0.389907,0.310629,0.129286,0.051521,0.048444,0.046906,0.063975,0.068481,0.072074,0.091374,0.108454,0.205785,0.217653,0.540328,0.525999,1.082622,1.053029,1.688655,1.468522,1.842092,1.578784,1.832825,1.58163,1.777764,1.542244,1.587706,1.54467,2.382265,2.304606,3.095993,3.032381,3.239635,3.178966,3.173757,3.114918,-0.755204,-0.774074,-0.774687,-0.77414,-0.689795,-0.691017,-0.691604,-0.692439,-0.315855,-0.701693,-0.599102,-0.752098,0.134099,-0.965729,0.315587,-1.182826,0.132596,-1.308066,0.096712,-1.321735,-0.006155,-1.187842,0.081137,-0.267658,0.267259,-0.00386,0.4203,0.501918,1.07954,0.534595,1.133995,0.218344,0.926722,0.997274,0.99741,0.997254,0.997597,0.998013,0.998483,0.998714,0.999018,0.998423,0.996601,0.996011,0.998457,0.990958,0.783664,0.00358,0.219752,0.003249,0.236686,0.007634,0.282987,0.010545,0.218001,0.010318,0.114782,0.089287,0.014413,0.001825,0.016228,0.002462,0.034172,0.007067,0.018153,0.00423,0,0,1,0,0,0
678,'2025/02/21 22:39:58:148',3,0.355255,0.389927,0.413205,0.434631,0.348481,0.33771,0.327632,0.472941,0.348076,0.401479,0.350775,0.57669,0.388193,0.626075,0.476141,0.578117,0.462316,0.591867,0.449617,0.552086,0.433638,0.550664,0.441934,0.566479,0.442002,0.562982,0.410988,0.544019,0.39729,0.584912,0.413886,0.389907,0.310629,0.129286,0.051521,0.048444,0.046906,0.063975,0.068481,0.072074,0.091374,0.108454,0.205785,0.217653,0.540328,0.525999,1.082622,1.053029,1.688655,1.468522,1.842092,1.578784,1.832825,1.58163,1.777764,1.542244,1.587706,1.54467,2.382265,2.304606,3.095993,3.032381,3.239635,3.178966,3.173757,3.114918,-0.755204,-0.774074,-0.774687,-0.77414,-0.689795,-0.691017,-0.691604,-0.692439,-0.315855,-0.701693,-0.599102,-0.752098,0.134099,-0.965729,0.315587,-1.182826,0.132596,-1.308066,0.096712,-1.321735,-0.006155,-1.187842,0.081137,-0.267658,0.267259,-0.00386,0.4203,0.501918,1.07954,0.534595,1.133995,0.218344,0.926722,0.997274,0.99741,0.997254,0.997597,0.998013,0.998483,0.998714,0.999018,0.998423,0.996601,0.996011,0.998457,0.990958,0.783664,0.00358,0.219752,0.003249,0.236686,0.007634,0.282987,0.010545,0.218001,0.010318,0.114782,0.089287,0.014413,0.001825,0.016228,0.002462,0.034172,0.007067,0.018153,0.00423,0,0,1,0,0,0
679,'2025/02/21 22:39:58:166',3,0.35402,0.383401,0.404188,0.424838,0.347486,0.338673,0.329676,0.471583,0.352391,0.397232,0.353008,0.579898,0.385805,0.623214,0.473829,0.570423,0.459677,0.582314,0.44881,0.545051,0.432443,0.544077,0.440072,0.572969,0.444692,0.568619,0.408555,0.541448,0.393539,0.580375,0.409553,0.384446,0.308836,0.129267,0.051872,0.04864,0.046951,0.064428,0.068984,0.072746,0.091649,0.110244,0.204895,0.217648,0.540517,0.525871,1.080262,1.074354,1.688304,1.479537,1.841429,1.593614,1.831992,1.598601,1.777434,1.55792,1.585814,1.543017,2.384666,2.311947,3.095725,3.03996,3.238603,3.184821,3.186674,3.14809,-0.755289,-0.77534,-0.775952,-0.775672,-0.6916,-0.692823,-0.693425,-0.695299,-0.318946,-0.701901,-0.599793,-0.75128,0.129301,-0.956984,0.312269,-1.177193,0.137517,-1.306068,0.105306,-1.313163,0.002413,-1.181187,0.086787,-0.266135,0.265631,-0.008293,0.414804,0.459904,1.018556,0.487636,1.068818,0.17916,0.857166,0.99751,0.997639,0.9975,0.99781,0.998184,0.998612,0.998821,0.999104,0.998547,0.996888,0.996333,0.998563,0.991508,0.78801,0.003687,0.219394,0.003336,0.237743,0.007903,0.284804,0.01093,0.219241,0.010703,0.114351,0.089131,0.014657,0.001906,0.016654,0.002554,0.035003,0.007245,0.018529,0.004338,0,0,1,0,0,0
680,'2025/02/21 22:39:58:181',3,0.35402,0.383401,0.404188,0.424838,0.347486,0.338673,0.329676,0.471583,0.352391,0.397232,0.353008,0.579898,0.385805,0.623214,0.473829,0.570423,0.459677,0.582314,0.44881,0.545051,0.432443,0.544077,0.440072,0.572969,0.444692,0.568619,0.408555,0.541448,0.393539,0.580375,0.409553,0.384446,0.308836,0.129267,0.051872,0.04864,0.046951,0.064428,0.068984,0.072746,0.091649,0.110244,0.204895,0.217648,0.540517,0.525871,1.080262,1.074354,1.688304,1.479537,1.841429,1.593614,1.831992,1.598601,1.777434,1.55792,1.585814,1.543017,2.384666,2.311947,3.095725,3.03996,3.238603,3.184821,3.186674,3.14809,-0.755289,-0.77534,-0.775952,-0.775672,-0.6916,-0.692823,-0.693425,-0.695299,-0.318946,-0.701901,-0.599793,-0.75128,0.129301,-0.956984,0.312269,-1.177193,0.137517,-1.306068,0.105306,-1.313163,0.002413,-1.181187,0.086787,-0.266135,0.265631,-0.008293,0.414804,0.459904,1.018556,0.487636,1.068818,0.17916,0.857166,0.99751,0.997639,0.9975,0.99781,0.998184,0.998612,0.998821,0.999104,0.998547,0.996888,0.996333,0.998563,0.991508,0.78801,0.003687,0.219394,0.003336,0.237743,0.007903,0.284804,0.01093,0.219241,0.010703,0.114351,0.089131,0.014657,0.001906,0.016654,0.002554,0.035003,0.007245,0.018529,0.004338,0,0,1,0,0,0
681,'2025/02/21 22:39:58:199',3,0.368434,0.39767,0.417747,0.437247,0.364162,0.356479,0.348848,0.485164,0.369042,0.41545,0.371752,0.591628,0.402821,0.62971,0.48557,0.575862,0.476495,0.587933,0.466565,0.550185,0.449696,0.548447,0.457475,0.58253,0.45463,0.591448,0.43105,0.562694,0.411282,0.60036,0.425724,0.403732,0.33029,0.131447,0.053357,0.049689,0.047903,0.067278,0.072305,0.076598,0.091772,0.114253,0.204959,0.218676,0.536141,0.524692,1.047843,0.973233,1.649693,1.444248,1.798011,1.555795,1.789432,1.559703,1.736384,1.520389,1.559443,1.5199,2.365129,2.294132,3.066401,3.018244,3.200763,3.161021,3.167709,3.131376,-0.750348,-0.769281,-0.769892,-0.769358,-0.687745,-0.688962,-0.689141,-0.682948,-0.312537,-0.692748,-0.593061,-0.731229,0.128531,-0.948331,0.309049,-1.156924,0.116347,-1.279642,0.081642,-1.289586,-0.019661,-1.160705,0.065452,-0.26441,0.263904,-0.087678,0.362855,0.318021,0.940854,0.338766,0.988639,0.009096,0.778154,0.997736,0.997856,0.997731,0.998011,0.998348,0.998737,0.998924,0.999186,0.998668,0.997159,0.996642,0.998674,0.992075,0.800955,0.004143,0.245195,0.003925,0.262908,0.009189,0.312157,0.012729,0.243307,0.012466,0.117318,0.090961,0.015883,0.002097,0.018316,0.002825,0.037252,0.007833,0.020099,0.004726,0,0,1,0,0,0
682,'2025/02/21 22:39:58:215',3,0.368434,0.39767,0.417747,0.437247,0.364162,0.356479,0.348848,0.485164,0.369042,0.41545,0.371752,0.591628,0.402821,0.62971,0.48557,0.575862,0.476495,0.587933,0.466565,0.550185,0.449696,0.548447,0.457475,0.58253,0.45463,0.591448,0.43105,0.562694,0.411282,0.60036,0.425724,0.403732,0.33029,0.131447,0.053357,0.049689,0.047903,0.067278,0.072305,0.076598,0.091772,0.114253,0.204959,0.218676,0.536141,0.524692,1.047843,0.973233,1.649693,1.444248,1.798011,1.555795,1.789432,1.559703,1.736384,1.520389,1.559443,1.5199,2.365129,2.294132,3.066401,3.018244,3.200763,3.161021,3.167709,3.131376,-0.750348,-0.769281,-0.769892,-0.769358,-0.687745,-0.688962,-0.689141,-0.682948,-0.312537,-0.692748,-0.593061,-0.731229,0.128531,-0.948331,0.309049,-1.156924,0.116347,-1.279642,0.081642,-1.289586,-0.019661,-1.160705,0.065452,-0.26441,0.263904,-0.087678,0.362855,0.318021,0.940854,0.338766,0.988639,0.009096,0.778154,0.997736,0.997856,0.997731,0.998011,0.998348,0.998737,0.998924,0.999186,0.998668,0.997159,0.996642,0.998674,0.992075,0.800955,0.004143,0.245195,0.003925,0.262908,0.009189,0.312157,0.012729,0.243307,0.012466,0.117318,0.090961,0.015883,0.002097,0.018316,0.002825,0.037252,0.007833,0.020099,0.004726,0,0,1,0,0,0
683,'2025/02/21 22:39:58:232',3,0.395495,0.42802,0.448513,0.466693,0.386271,0.376153,0.366712,0.506159,0.384137,0.444129,0.392678,0.603335,0.424699,0.652326,0.503884,0.594552,0.493498,0.607255,0.485894,0.571383,0.471852,0.569393,0.478587,0.597974,0.471624,0.591575,0.440407,0.561369,0.415338,0.60009,0.429421,0.399819,0.333493,0.131265,0.053649,0.050266,0.048861,0.067513,0.072577,0.076829,0.094207,0.117392,0.204881,0.218839,0.537461,0.525028,1.138675,1.054032,1.666258,1.475513,1.814785,1.594009,1.811346,1.603581,1.757191,1.559654,1.560727,1.521932,2.370844,2.297692,3.076651,3.025043,3.210412,3.166699,3.174999,3.137731,-0.656619,-0.682925,-0.683531,-0.683482,-0.607021,-0.608233,-0.608773,-0.644069,-0.29454,-0.618196,-0.524988,-0.702113,0.120287,-0.868337,0.29256,-1.018166,0.117555,-1.121486,0.086365,-1.138115,-0.01092,-1.02308,0.069095,-0.256585,0.256089,-0.090136,0.298302,0.32528,0.849135,0.347408,0.894388,0.03073,0.690692,0.997801,0.99792,0.997816,0.998081,0.998394,0.998772,0.998945,0.999214,0.99869,0.997268,0.996761,0.998713,0.992221,0.798825,0.004287,0.238991,0.003935,0.257419,0.009155,0.30655,0.01269,0.238551,0.012424,0.117023,0.090955,0.015542,0.002045,0.017728,0.002738,0.035794,0.007544,0.019421,0.00458,0,0,1,0,0,0
684,'2025/02/21 22:39:58:249',3,0.396031,0.426879,0.44712,0.465682,0.390599,0.381953,0.373684,0.507585,0.395972,0.439343,0.394945,0.612387,0.426521,0.661591,0.504816,0.594557,0.490065,0.604409,0.482491,0.569824,0.467486,0.568509,0.47429,0.601969,0.476009,0.592695,0.441,0.564853,0.415905,0.603288,0.430501,0.405575,0.332228,0.130858,0.053737,0.050537,0.049395,0.067501,0.072541,0.076756,0.096499,0.117564,0.20473,0.218179,0.538552,0.523107,1.148059,1.055153,1.665449,1.477618,1.812593,1.595861,1.804362,1.604775,1.75267,1.561537,1.558153,1.518327,2.357681,2.290379,3.072587,3.01632,3.20495,3.156668,3.172369,3.126313,-0.662088,-0.685032,-0.685947,-0.685611,-0.607925,-0.609139,-0.609712,-0.631122,-0.280333,-0.618977,-0.524659,-0.6839,0.125441,-0.853529,0.291966,-1.018566,0.11651,-1.125736,0.085024,-1.141802,-0.012576,-1.023447,0.067977,-0.255418,0.254925,-0.109118,0.284687,0.315888,0.808484,0.338677,0.849658,0.011024,0.621679,0.997794,0.997898,0.997818,0.998078,0.99836,0.998743,0.998902,0.99921,0.998609,0.997218,0.996652,0.998663,0.991588,0.807205,0.00467,0.253884,0.004259,0.271518,0.009718,0.322373,0.01345,0.253708,0.013315,0.125755,0.097573,0.016525,0.002163,0.018531,0.0029,0.036223,0.007685,0.020455,0.004846,0,0,1,0,0,0
685,'2025/02/21 22:39:58:265',3,0.396031,0.426879,0.44712,0.465682,0.390599,0.381953,0.373684,0.507585,0.395972,0.439343,0.394945,0.612387,0.426521,0.661591,0.504816,0.594557,0.490065,0.604409,0.482491,0.569824,0.467486,0.568509,0.47429,0.601969,0.476009,0.592695,0.441,0.564853,0.415905,0.603288,0.430501,0.405575,0.332228,0.130858,0.053737,0.050537,0.049395,0.067501,0.072541,0.076756,0.096499,0.117564,0.20473,0.218179,0.538552,0.523107,1.148059,1.055153,1.665449,1.477618,1.812593,1.595861,1.804362,1.604775,1.75267,1.561537,1.558153,1.518327,2.357681,2.290379,3.072587,3.01632,3.20495,3.156668,3.172369,3.126313,-0.662088,-0.685032,-0.685947,-0.685611,-0.607925,-0.609139,-0.609712,-0.631122,-0.280333,-0.618977,-0.524659,-0.6839,0.125441,-0.853529,0.291966,-1.018566,0.11651,-1.125736,0.085024,-1.141802,-0.012576,-1.023447,0.067977,-0.255418,0.254925,-0.109118,0.284687,0.315888,0.808484,0.338677,0.849658,0.011024,0.621679,0.997794,0.997898,0.997818,0.998078,0.99836,0.998743,0.998902,0.99921,0.998609,0.997218,0.996652,0.998663,0.991588,0.807205,0.00467,0.253884,0.004259,0.271518,0.009718,0.322373,0.01345,0.253708,0.013315,0.125755,0.097573,0.016525,0.002163,0.018531,0.0029,0.036223,0.007685,0.020455,0.004846,0,0,1,0,0,0
686,'2025/02/21 22:39:58:282',3,0.396031,0.426879,0.44712,0.465682,0.390599,0.381953,0.373684,0.507585,0.395972,0.439343,0.394945,0.612387,0.426521,0.661591,0.504816,0.594557,0.490065,0.604409,0.482491,0.569824,0.467486,0.568509,0.47429,0.601969,0.476009,0.592695,0.441,0.564853,0.415905,0.603288,0.430501,0.405575,0.332228,0.130858,0.053737,0.050537,0.049395,0.067501,0.072541,0.076756,0.096499,0.117564,0.20473,0.218179,0.538552,0.523107,1.148059,1.055153,1.665449,1.477618,1.812593,1.595861,1.804362,1.604775,1.75267,1.561537,1.558153,1.518327,2.357681,2.290379,3.072587,3.01632,3.20495,3.156668,3.172369,3.126313,-0.662088,-0.685032,-0.685947,-0.685611,-0.607925,-0.609139,-0.609712,-0.631122,-0.280333,-0.618977,-0.524659,-0.6839,0.125441,-0.853529,0.291966,-1.018566,0.11651,-1.125736,0.085024,-1.141802,-0.012576,-1.023447,0.067977,-0.255418,0.254925,-0.109118,0.284687,0.315888,0.808484,0.338677,0.849658,0.011024,0.621679,0.997794,0.997898,0.997818,0.998078,0.99836,0.998743,0.998902,0.99921,0.998609,0.997218,0.996652,0.998663,0.991588,0.807205,0.00467,0.253884,0.004259,0.271518,0.009718,0.322373,0.01345,0.253708,0.013315,0.125755,0.097573,0.016525,0.002163,0.018531,0.0029,0.036223,0.007685,0.020455,0.004846,0,0,1,0,0,0
687,'2025/02/21 22:39:58:299',3,0.400372,0.432617,0.45084,0.467854,0.402948,0.396852,0.390619,0.513284,0.421016,0.439261,0.40684,0.635333,0.451003,0.674812,0.524477,0.61649,0.516734,0.626439,0.509253,0.589119,0.500395,0.589271,0.505999,0.627592,0.498588,0.627398,0.474202,0.593246,0.442684,0.629573,0.455441,0.430751,0.355462,0.145054,0.066142,0.063038,0.062115,0.077533,0.081881,0.085159,0.106172,0.121682,0.218695,0.227,0.540368,0.511587,1.103516,1.059062,1.664136,1.482334,1.80774,1.600504,1.801355,1.607925,1.749231,1.56228,1.545433,1.506237,2.334922,2.265634,3.036238,2.974055,3.169796,3.115793,3.117686,3.059308,-0.617683,-0.657478,-0.658642,-0.658084,-0.572284,-0.573471,-0.574067,-0.632464,-0.276555,-0.596103,-0.490627,-0.69311,0.10426,-0.867191,0.259741,-1.013078,0.100365,-1.117774,0.066985,-1.133828,-0.024361,-1.016933,0.054419,-0.250721,0.250244,-0.109805,0.26326,0.308415,0.778508,0.329222,0.818644,-0.012607,0.588083,0.997409,0.997551,0.997494,0.997795,0.99808,0.998547,0.998734,0.999112,0.998417,0.997035,0.99644,0.998646,0.991722,0.797165,0.004604,0.240273,0.004092,0.257821,0.009289,0.306994,0.012875,0.240156,0.012721,0.120779,0.094141,0.015403,0.002027,0.017352,0.002725,0.033939,0.007284,0.019122,0.004569,0,0,1,0,0,0
688,'2025/02/21 22:39:58:315',3,0.400372,0.432617,0.45084,0.467854,0.402948,0.396852,0.390619,0.513284,0.421016,0.439261,0.40684,0.635333,0.451003,0.674812,0.524477,0.61649,0.516734,0.626439,0.509253,0.589119,0.500395,0.589271,0.505999,0.627592,0.498588,0.627398,0.474202,0.593246,0.442684,0.629573,0.455441,0.430751,0.355462,0.145054,0.066142,0.063038,0.062115,0.077533,0.081881,0.085159,0.106172,0.121682,0.218695,0.227,0.540368,0.511587,1.103516,1.059062,1.664136,1.482334,1.80774,1.600504,1.801355,1.607925,1.749231,1.56228,1.545433,1.506237,2.334922,2.265634,3.036238,2.974055,3.169796,3.115793,3.117686,3.059308,-0.617683,-0.657478,-0.658642,-0.658084,-0.572284,-0.573471,-0.574067,-0.632464,-0.276555,-0.596103,-0.490627,-0.69311,0.10426,-0.867191,0.259741,-1.013078,0.100365,-1.117774,0.066985,-1.133828,-0.024361,-1.016933,0.054419,-0.250721,0.250244,-0.109805,0.26326,0.308415,0.778508,0.329222,0.818644,-0.012607,0.588083,0.997409,0.997551,0.997494,0.997795,0.99808,0.998547,0.998734,0.999112,0.998417,0.997035,0.99644,0.998646,0.991722,0.797165,0.004604,0.240273,0.004092,0.257821,0.009289,0.306994,0.012875,0.240156,0.012721,0.120779,0.094141,0.015403,0.002027,0.017352,0.002725,0.033939,0.007284,0.019122,0.004569,0,0,1,0,0,0
689,'2025/02/21 22:39:58:332',3,0.421762,0.450179,0.465879,0.47982,0.426329,0.422142,0.417579,0.527657,0.448404,0.460924,0.434253,0.64952,0.469042,0.694037,0.532397,0.65183,0.509488,0.660592,0.501645,0.627729,0.491069,0.62667,0.496541,0.636006,0.525471,0.596572,0.464098,0.583631,0.455749,0.625081,0.472047,0.427602,0.391752,0.147382,0.07254,0.069695,0.068063,0.080826,0.084297,0.086849,0.106866,0.122382,0.219744,0.227954,0.537743,0.506358,1.069125,0.975429,1.617559,1.367645,1.737203,1.456775,1.722145,1.456859,1.682717,1.428102,1.521337,1.460867,1.932673,1.66946,2.52937,2.270087,2.648784,2.390006,2.579227,2.341944,-0.632389,-0.666757,-0.668028,-0.667176,-0.582682,-0.583897,-0.584414,-0.65849,-0.292257,-0.604113,-0.499347,-0.714952,0.070422,-0.861222,0.195885,-0.952723,0.020285,-1.03963,-0.013536,-1.06179,-0.094808,-0.957381,-0.022843,-0.245895,0.245512,-0.136623,0.263852,0.310916,0.63825,0.340383,0.669678,0.074294,0.518158,0.997209,0.997313,0.997294,0.99761,0.997856,0.998385,0.998565,0.999046,0.998203,0.996516,0.995636,0.9983,0.988703,0.785494,0.004616,0.235667,0.004133,0.255217,0.009316,0.303448,0.012874,0.237957,0.012839,0.143555,0.113234,0.019414,0.002384,0.018755,0.002803,0.036412,0.007738,0.021218,0.004816,0,0,1,0,0,0
690,'2025/02/21 22:39:58:347',3,0.421762,0.450179,0.465879,0.47982,0.426329,0.422142,0.417579,0.527657,0.448404,0.460924,0.434253,0.64952,0.469042,0.694037,0.532397,0.65183,0.509488,0.660592,0.501645,0.627729,0.491069,0.62667,0.496541,0.636006,0.525471,0.596572,0.464098,0.583631,0.455749,0.625081,0.472047,0.427602,0.391752,0.147382,0.07254,0.069695,0.068063,0.080826,0.084297,0.086849,0.106866,0.122382,0.219744,0.227954,0.537743,0.506358,1.069125,0.975429,1.617559,1.367645,1.737203,1.456775,1.722145,1.456859,1.682717,1.428102,1.521337,1.460867,1.932673,1.66946,2.52937,2.270087,2.648784,2.390006,2.579227,2.341944,-0.632389,-0.666757,-0.668028,-0.667176,-0.582682,-0.583897,-0.584414,-0.65849,-0.292257,-0.604113,-0.499347,-0.714952,0.070422,-0.861222,0.195885,-0.952723,0.020285,-1.03963,-0.013536,-1.06179,-0.094808,-0.957381,-0.022843,-0.245895,0.245512,-0.136623,0.263852,0.310916,0.63825,0.340383,0.669678,0.074294,0.518158,0.997209,0.997313,0.997294,0.99761,0.997856,0.998385,0.998565,0.999046,0.998203,0.996516,0.995636,0.9983,0.988703,0.785494,0.004616,0.235667,0.004133,0.255217,0.009316,0.303448,0.012874,0.237957,0.012839,0.143555,0.113234,0.019414,0.002384,0.018755,0.002803,0.036412,0.007738,0.021218,0.004816,0,0,1,0,0,0
